id,plane_id,article,party_size,pf_time,workload
3177,1,815477,3,8.099999999999998,121.69200000000001
3178,1,306153,25,0.059,7.3549999999999995
3179,1,811102,6,5.9,177.438
3180,1,124381,14,16.0,1133.783
3181,1,15346,8,2.8,112.12639999999999
3182,1,162164,8,3.5,140.6
3183,1,277796,14,0.3,21.0
3184,1,182134,14,3.2,227.43
3185,1,124197,14,21.0,1438.6287999999997
3186,1,177609,8,3.1,123.31039999999999
3187,1,811181,3,27.0,400.43399999999997
3188,1,124550,28,4.9,683.2
3189,1,832962,2,21.0,207.2
3190,1,306813,7,0.027000000000000003,0.945
3191,1,178376,4,0.87,17.456
3192,1,115810,6,0.21,6.268800000000001
3193,1,161105,3,6.0,90.72000000000001
3194,1,15331,16,6.4,512.1952
3195,1,171878,2,3.1,31.188200000000002
3196,1,811166,3,11.0,166.5
3197,1,277969,4,8.699999999999998,174.51999999999998
3198,1,302344,4,2.1,41.3404
3199,1,811057,6,9.9,296.49
3200,1,811151,3,6.0,90.11999999999999
3201,1,282468,7,13.0,442.0619
3202,1,163606,4,11.0,210.7
3203,1,173234,3,9.7,144.81
3204,1,295946,56,0.083,23.184
3205,1,285322,4,8.599999999999998,171.24
3206,1,811136,3,6.6,99.59999999999998
3207,1,177178,14,4.4,310.688
3208,1,4058,200,0.92,917.9799999999998
3209,1,300032,20,0.66,65.898
3210,1,295931,4,14.0,271.32
3211,1,15756,4,14.0,272.0668
3212,1,213346,21,0.5,52.5
3213,1,808493,7,2.6,89.77499999999998
3214,1,285307,8,9.7,387.32
3215,1,303497,144,0.06,42.95520000000001
3216,1,124332,28,2.4,336.854
3217,1,302036,16,1.8,146.17919999999998
3218,1,124291,7,11.0,380.64320000000004
3219,1,826113,8,1.9,75.84
3220,1,46246,3,4.1,60.81270000000001
3221,1,145854,14,2.1,148.45600000000002
3222,1,124306,14,1.6,113.3664
3223,1,156125,7,4.0,138.8093
3224,1,297522,3,13.0,199.62
3225,1,179254,7,1.0,36.6786
3226,1,826098,2,58.0,583.5400000000002
3227,1,163632,8,3.3,133.76
3228,1,167462,4,8.599999999999998,171.79039999999998
3229,1,160876,7,11.0,370.944
3230,1,167646,4,2.9,58.3536
3231,1,15824,4,9.0,179.35999999999999
3232,1,167586,7,50.0,1743.5859
3233,1,181931,14,3.2,227.43
3234,1,191606,4,10.0,206.688
3235,1,156700,6,7.3,218.24999999999994
3236,1,300077,12,0.06,3.6168
3237,1,15350,28,1.2,173.5328
3238,1,191422,14,12.0,815.2578000000001
3239,1,306396,28,0.058,8.0752
3240,1,141885,7,3.9,135.8931
3241,1,295920,4,9.8,196.56
3242,1,173260,7,1.4,48.7116
3243,1,287042,7,4.4,154.86800000000002
3244,1,173245,3,20.0,295.36260000000004
3245,1,306678,48,0.37,87.72
3246,1,308244,42,0.061,12.831
3247,1,151306,7,18.0,620.6998
3248,1,167537,14,2.3,160.81380000000001
3249,1,177620,16,6.4,515.1584
3250,1,832966,2,9.3,92.82000000000001
3251,1,300530,16,0.75,59.6112
3252,1,15335,4,1.6,31.2232
3253,1,191625,28,2.1,294.97440000000006
3254,1,282464,14,3.1,219.94420000000002
3255,1,171882,2,32.0,318.93879999999996
3256,1,84521,6,1.6,48.8994
3257,1,826162,2,12.0,123.2
3258,1,13705,7,4.4,153.30489999999998
3259,1,124509,14,4.8,337.52180000000004
3260,1,124257,14,4.3,299.93600000000004
3261,1,295213,7,8.099999999999998,284.9
3262,1,84506,12,1.3,75.66359999999999
3263,1,173230,3,19.0,286.989
3264,1,295935,16,4.1,331.2
3265,1,301282,434,0.028,60.2392
3266,1,254411,14,0.24,16.8
3267,1,277980,18,1.1,102.24
3268,1,811155,3,6.0,90.162
3269,1,302201,8,1.8,72.88239999999999
3270,1,124387,90,1.8,789.0840000000001
3271,1,285313,16,0.86,69.0784
3272,1,167589,21,7.7,806.4378
3273,1,171857,2,6.8,67.7098
3274,1,287585,4,10.0,201.11999999999998
3275,1,191417,14,17.0,1155.8512
3276,1,163644,2,15.0,148.5
3277,1,124417,7,4.1,142.19870000000003
3278,1,826110,4,2.2,44.36
3279,1,826155,2,15.0,152.9
3280,1,171643,10,2.2,108.0
3281,1,300068,98,0.05,24.686200000000003
3282,1,192354,4,1.9,37.656
3283,1,15507,45,4.3,967.6484999999999
3284,1,124248,14,2.0,142.387
3285,1,306514,28,0.11,14.924000000000001
3286,1,303275,28,0.15,21.3668
3287,1,15860,14,2.1,149.4752
3288,1,124263,3,4.3,64.3944
3289,1,32380,7,0.8399999999999997,29.246000000000002
3290,1,300237,6,0.072,2.1726000000000005
3291,1,811126,3,7.7,116.09400000000001
3292,1,56681,3,1.7,25.5
3293,1,285328,24,0.92,109.90320000000003
3294,1,832958,2,8.3,82.56
3295,1,167559,4,4.0,79.1544
3296,1,182190,3,7.9,118.38569999999997
3297,1,811141,3,0.72,10.776000000000002
3298,1,295984,14,20.0,1396.64
3299,1,302276,454,1.2,2623.1212
3300,1,124526,28,2.1,287.658
3301,1,124481,7,15.0,541.8301
3302,1,810893,14,4.3,302.46020000000004
3303,1,124293,14,1.1,79.16159999999999
3304,1,295939,4,3.6,72.0
3305,1,153728,14,2.5,176.0458
3306,1,123955,24,2.9,342.1656
3307,1,277977,9,6.4,288.45
3308,1,245962,7,11.0,393.7850000000001
3309,1,295383,14,1.7,120.57500000000002
3310,1,811066,36,0.36,64.152
3311,1,84503,6,1.7,52.23419999999998
3312,1,295924,4,1.7,34.8
3313,1,156691,2,8.5,84.8892
3314,1,287031,7,0.16,5.7645
3315,1,242804,14,1.1,77.70139999999999
3316,1,247038,28,1.1,155.3272
3317,1,301144,6,0.24,7.295999999999999
3318,1,308022,33,0.08,13.200000000000001
3319,1,153694,7,4.4,154.38569999999999
3320,1,124599,7,4.0,140.1757
3321,1,181991,4,18.0,360.0
3322,1,15661,14,3.8,268.737
3323,1,84533,3,1.5,21.792
3324,1,295954,2,0.083,0.8279999999999998
3325,1,811096,3,11.0,163.173
3326,1,158501,3,0.083,1.242
3327,1,301482,6,1.7,50.703599999999994
3328,1,167510,14,2.6,181.1194
3329,1,811175,3,7.4,110.41499999999999
3330,1,297507,3,2.5,38.1
3331,1,300524,60,0.92,277.20000000000005
3332,1,301069,12,1.2,72.9672
3333,1,49608,8,0.15,5.8888
3334,1,826136,2,17.0,172.75999999999996
3335,1,163655,4,10.0,208.882
3336,1,171861,2,4.1,40.97
3337,1,15372,4,3.8,76.3452
3338,1,815458,6,11.0,341.09999999999997
3339,1,306672,28,0.072,10.108
3340,1,171876,2,6.9,69.42020000000001
3341,1,124376,128,1.5,960.5632
3342,1,15755,4,14.0,272.0668
3343,1,177610,6,2.7,79.60079999999999
3344,1,295473,8,2.2,88.72000000000001
3345,1,84589,3,2.9,43.2402
3346,1,156646,8,1.0,40.4
3347,1,826106,2,5.4,54.0
3348,1,167548,4,8.4,167.24
3349,1,156661,8,8.9,354.8904
3350,1,124436,7,6.0,209.29930000000002
3351,1,282470,7,0.86,30.239999999999995
3352,1,88887,8,0.0051,0.20559999999999998
3353,1,167454,4,1.8,36.7464
3354,1,3726,63,0.17,53.8839
3355,1,285324,4,14.0,283.56000000000006
3356,1,124252,4,1.2,24.2536
3357,1,810882,7,1.8,62.8425
3358,1,811036,6,12.0,370.35
3359,1,811130,6,5.4,162.0
3360,1,124659,14,1.4,99.32159999999999
3361,1,234392,7,3.0,103.9066
3362,1,46093,8,4.2,166.75199999999998
3363,1,15503,14,7.1,497.1288
3364,1,2613,14,4.2,291.4086
3365,1,285309,24,1.1,133.68959999999998
3366,1,295282,28,1.0,140.0448
3367,1,15248,4,9.7,194.1232
3368,1,124530,7,2.5,88.53389999999997
3369,1,848235,7,1.7,58.800000000000004
3370,1,245951,14,8.9,622.3027999999999
3371,1,295943,4,3.2,64.8
3372,1,84499,6,1.9,55.704599999999985
3373,1,15627,28,3.4,471.87000000000006
3374,1,167499,28,1.6,220.22
3375,1,277988,42,1.2,251.0634
3376,1,124500,6,4.5,134.5938
3377,1,156725,8,24.0,971.76
3378,1,163749,12,3.3,200.64
3379,1,287035,7,1.5,52.64
3380,1,124515,12,2.4,141.81840000000003
3381,1,123951,72,3.5,1270.2600000000002
3382,1,245966,4,43.0,862.0243999999999
3383,1,300395,12,0.67,40.4748
3384,1,295379,7,4.4,155.225
3385,1,295928,4,2.1,42.599999999999994
3386,1,305712,24,0.065,7.8288
3387,1,153698,4,6.8,136.8
3389,1,163610,2,6.0,60.326
3390,1,306167,15,0.064,4.831499999999999
3391,1,300678,100,0.029,14.669999999999998
3392,1,287600,4,0.9,17.92
3393,1,234332,1915,0.79,7518.29
3394,1,297527,6,5.4,162.0
3395,1,46063,14,0.8399999999999997,58.8
3396,1,84529,3,2.9,42.8673
3397,1,156631,2,3.8,38.0
3398,1,308503,12,0.49,29.4636
3399,1,158576,6,0.8399999999999997,25.223400000000005
3400,1,811100,3,27.0,399.447
3401,1,254419,28,1.4,199.192
3402,1,163625,8,3.3,133.76
3403,1,15642,28,3.7,512.6800000000001
3404,1,264549,4,1.8,35.08
3405,1,171650,8,6.5,259.44
3406,1,15391,18,2.8,248.89139999999998
3407,1,191624,28,6.0,841.7359999999999
3408,1,167551,3,7.8,117.7335
3409,1,160903,8,6.0,240.64
3410,1,285321,32,0.78,124.1664
3411,1,811133,3,5.4,81.0
3412,1,51500,40,0.06,12.0
3413,1,124380,14,2.9,204.6212
3414,1,124425,14,5.7,400.79760000000005
3415,1,191609,7,6.6,231.79449999999997
3416,1,156789,8,1.0,40.4
3417,1,811103,6,3.9,117.348
3418,1,17756,3,2.8,42.246
3419,1,173263,7,1.2,42.0
3420,1,277966,7,6.7,233.65649999999997
3421,1,4200,13,2.3,148.6225
3422,1,295470,8,1.4,55.92
3423,1,191425,14,9.0,627.8622
3424,1,295992,3,0.17,2.484
3425,1,30514,4,1.7,34.4344
3426,1,815461,3,2.5,37.8
3427,1,15620,7,6.0,210.21
3428,1,252818,42,5.3,1108.3086
3429,1,173248,3,5.9,88.4499
3430,1,84571,6,0.93,27.8268
3431,1,832965,2,11.0,113.26
3432,1,15330,8,22.0,863.088
3433,1,171879,4,3.7,74.1392
3434,1,124534,7,1.1,36.813
3435,1,124440,7,5.6,195.69619999999998
3436,1,167457,6,7.8,235.5
3437,1,234396,7,3.3,117.0715
3438,1,191410,14,15.0,1043.0
3439,1,302272,56,0.36,100.28479999999998
3440,1,300798,304,0.02,31.008000000000003
3441,1,308179,84,1.0,426.762
3442,1,41001,3,0.49,7.398000000000001
3443,1,282467,21,12.0,1235.3544
3444,1,167645,4,13.0,256.20599999999996
3445,1,815322,3,1.5,22.842000000000002
3446,1,810885,7,4.6,162.35940000000002
3447,1,173233,3,4.5,66.75
3448,1,40264,3,1.6,24.0
3449,1,84526,6,0.66,19.8942
3450,1,163607,4,16.0,321.40000000000003
3451,1,307999,1252,0.032,202.5736
3452,1,124504,112,0.36,200.62559999999996
3453,1,156699,6,17.0,512.3304
3454,1,287039,28,1.6,224.85399999999998
3455,1,141880,7,11.0,386.48400000000004
3456,1,15849,7,2.6,90.41130000000001
3457,1,15255,7,13.0,457.5312
3458,1,13285,28,1.3,179.6676
3459,1,167472,7,11.0,370.71649999999994
3460,1,303404,84,0.00036,0.1512
3461,1,124331,4,2.8,55.577200000000005
3462,1,163637,4,11.0,216.7
3463,1,46247,3,4.0,60.102000000000004
3464,1,826118,2,15.0,149.75
3465,1,811088,12,9.0,541.6800000000001
3466,1,145855,8,1.5,61.888000000000005
3467,1,163652,4,11.0,221.08
3468,1,124395,7,7.7,268.4752
3469,1,124591,7,5.9,207.417
3470,1,811167,3,6.1,91.05
3471,1,125132,25,0.4,50.49
3472,1,302407,144,1.6,1173.1824
3473,1,899577,56,0.052,14.419999999999998
3474,1,826103,2,3.0,30.2
3475,1,156639,2,34.0,343.59799999999996
3476,1,285317,24,3.2,382.27920000000006
3477,1,13706,7,4.0,138.9556
3478,1,307540,7,0.7,24.52310000000001
3479,1,171631,2,0.26,2.6163999999999996
3480,1,124414,7,5.7,199.8115
3481,1,805211,6,1.3,39.9
3482,1,15902,4,1.8,36.7528
3483,1,301644,25,0.0017,0.2125
3484,1,171853,2,23.0,229.93720000000002
3485,1,191421,28,2.1,287.28
3486,1,307724,94,0.011,5.245199999999999
3487,1,254412,28,0.3,42.0
3488,1,124384,14,3.9,274.288
3489,1,124429,7,12.0,411.2885
3491,1,295466,8,8.5,339.2
3492,1,173259,7,0.96,33.532799999999995
3493,1,15319,6,3.3,99.0
3494,1,167540,14,10.0,709.8252
3495,1,173244,3,9.8,147.33
3496,1,811137,3,18.0,267.0
3497,1,84582,7,0.57,19.845
3498,1,15695,14,1.4,97.95519999999999
3499,1,171883,2,0.88,8.8
3500,1,167461,4,9.0,179.29520000000002
3501,1,40283,9,0.07,3.15
3502,1,84522,6,1.6,48.8994
3503,1,810889,7,5.0,176.5435
3504,1,300042,112,1.4,792.5120000000003
3505,1,124508,14,0.61,42.522200000000005
3506,1,14334,28,0.79,111.0312
3507,1,171898,4,2.0,40.0
3508,1,302287,44,0.099,21.758
3509,1,84507,3,1.8,26.5413
3510,1,302065,120,1.6,984.024
3511,1,295936,8,3.2,129.6
3512,1,84552,3,5.2,77.47500000000001
3513,1,277981,6,1.1,33.0024
3514,1,1177,11,12.0,645.5074999999999
3515,1,124335,42,2.8,584.6946
3516,1,3200,9,0.24,10.7289
3517,1,167521,14,28.0,1954.9852
3518,1,826114,4,0.94,18.72
3519,1,176147,3,0.17,2.5571999999999995
3520,1,124305,14,8.099999999999998,563.9228
3521,1,151307,7,11.0,390.24649999999997
3522,1,15571,7,11.0,392.91979999999995
3523,1,811186,3,14.0,204.0
3524,1,282433,4,25.0,504.36
3525,1,297519,3,16.0,236.955
3526,1,13266,64,6.3,2022.4
3527,1,811092,36,1.5,275.1408
3528,1,826099,4,11.0,216.0
3529,1,245959,4,3.2,64.952
3530,1,15838,2,7.7,77.3202
3531,2,295927,2,0.97,9.733799999999999
3532,2,15625,2,9.2,91.67499999999998
3533,2,173261,2,1.8,17.775199999999998
3534,2,282533,4,6.6,131.3952
3535,2,212518,4,1.1,21.119200000000003
3536,2,811064,4,0.53,10.692
3537,2,811039,1,11.0,54.369
3538,2,15849,2,2.6,25.8318
3539,2,124197,4,21.0,411.03679999999997
3540,2,811147,2,1.4,14.392
3541,2,842340,1,16.0,78.1632
3542,2,163631,2,3.3,33.44
3543,2,124507,2,3.7,36.519600000000004
3544,2,2613,4,4.2,83.2596
3545,2,111011,2,0.26,2.6229999999999998
3546,2,308006,2,0.21,2.0867999999999998
3547,2,84500,4,1.4,27.1688
3548,2,124504,16,0.36,28.6608
3549,2,811125,1,7.7,38.698
3550,2,295476,1,1.9,9.414
3551,2,191423,2,12.0,122.54859999999996
3552,2,302339,36,0.15,26.668799999999997
3553,2,247037,4,1.1,22.1896
3554,2,277978,8,7.0,280.6
3555,2,301644,1,0.0017,0.0085
3556,2,124291,1,11.0,54.377599999999994
3557,2,287030,1,0.22,1.08
3558,2,300590,30,0.94,140.613
3559,2,167569,8,1.2,48.48480000000001
3560,2,84522,4,1.6,32.599599999999995
3561,2,10295,1,2.4,12.1702
3562,2,51500,10,0.06,3.0
3563,2,285328,6,0.92,27.475800000000007
3564,2,15661,2,3.8,38.391000000000005
3565,2,308554,2,0.0037,0.0368
3566,2,104167,4,0.56,11.1132
3567,2,1177,1,12.0,58.682500000000005
3568,2,9520,20,0.59,59.48000000000001
3569,2,282472,2,1.3,12.62
3570,2,163656,4,2.3,46.36
3571,2,173258,2,5.3,53.437599999999996
3572,2,153696,2,7.4,73.68
3573,2,306130,6,0.0004,0.012
3574,2,124338,12,1.9,113.4984
3575,2,31689,2,7.8,78.4886
3576,2,810895,8,2.0,80.3416
3577,2,252818,6,5.3,158.32979999999998
3578,2,826099,2,11.0,108.0
3579,2,167541,2,14.0,142.339
3580,2,191625,8,2.1,84.2784
3581,2,47419,15,0.0054,0.40199999999999997
3582,2,297521,2,6.0,59.87
3583,2,285326,1,1.3,6.5363999999999995
3584,2,151306,1,18.0,88.6714
3585,2,124543,6,0.73,21.973799999999997
3586,2,15620,1,6.0,30.029999999999998
3587,2,84503,2,1.7,17.4114
3588,2,295340,4,4.9,97.80000000000001
3589,2,124335,6,2.8,83.5278
3590,2,4299,1,0.81,4.0502
3591,2,167646,2,2.9,29.176799999999997
3592,2,156633,1,4.5,22.3425
3593,2,171642,4,2.9,57.6
3594,2,124252,1,1.2,6.0634
3595,2,287041,2,7.4,73.562
3596,2,13705,1,4.4,21.9007
3597,2,163650,8,2.4,97.2
3598,2,124526,8,2.1,82.188
3599,2,15705,2,2.9,29.1158
3600,2,15703,1,3.5,17.5324
3601,2,191486,8,1.5,58.004
3602,2,306136,4,0.34,6.855600000000001
3603,2,277975,12,2.6,156.7404
3604,2,295897,1,10.0,51.16
3605,2,15622,1,1.6,8.107800000000001
3606,2,145854,2,2.1,21.208
3607,2,815456,1,0.86,4.3
3608,2,287033,2,4.3,42.56
3609,2,32351,1,2.8,13.7951
3610,2,306678,16,0.37,29.24
3611,2,177609,2,3.1,30.827599999999997
3612,2,826093,1,8.3,41.5
3613,2,254417,2,45.0,452.40000000000003
3614,2,4107,2,2.9,28.7562
3615,2,124529,2,2.1,21.1298
3616,2,124250,1,0.51,2.5515
3617,2,167453,1,9.9,49.3621
3618,2,124416,1,12.0,58.10660000000001
3619,2,245950,2,1.2,11.747
3620,2,191426,2,11.0,113.52
3621,2,810892,16,3.0,242.91679999999997
3622,2,15564,2,2.9,28.787000000000003
3623,2,808532,2,6.2,62.126999999999995
3624,2,15843,4,2.7,54.9748
3625,2,811128,1,5.1,25.571
3626,2,287600,2,0.9,8.96
3627,2,163625,2,3.3,33.44
3628,2,308244,12,0.061,3.666
3629,2,285323,1,8.599999999999998,43.11
3630,2,151305,5,1.3,33.2455
3631,2,10290,1,0.28,1.4062000000000001
3632,2,151303,1,1.6,8.019400000000001
3633,2,49331,1,1.7,8.5078
3634,2,307079,32,0.038,6.025600000000001
3635,2,213348,2,0.4,4.0
3636,2,245952,2,4.3,42.7838
3637,2,124418,1,0.47,2.3697999999999997
3638,2,811141,2,0.72,7.184000000000001
3639,2,282439,2,18.0,179.286
3640,2,285325,2,0.78,7.7604
3641,2,167510,4,2.6,51.7484
3642,2,84506,4,1.3,25.2212
3643,2,51661,1,1.6,7.853099999999999
3644,2,295924,2,1.7,17.4
3645,2,15370,4,1.8,36.314
3646,2,84589,1,2.9,14.4134
3647,2,167231,4,6.5,130.94279999999998
3649,2,234394,1,27.0,136.25949999999997
3650,2,297509,1,1.9,9.503199999999998
3651,2,167467,4,2.7,53.3212
3652,2,300397,8,0.24,9.7992
3653,2,171870,1,4.3,21.602
3654,2,247038,4,1.1,22.1896
3655,2,124531,2,7.7,77.346
3656,2,15324,1,3.3,16.5
3657,2,163637,1,11.0,54.175
3658,2,295385,4,7.8,156.55999999999997
3659,2,158577,2,0.8299999999999998,8.3078
3660,2,285329,3,6.7,100.54589999999999
3661,2,51501,3,0.1,1.5
3662,2,826105,2,5.4,54.0
3663,2,277987,4,20.0,402.08000000000004
3664,2,267665,2,5.8,57.681400000000004
3665,2,811033,10,11.0,560.25
3666,2,14325,2,1.5,14.905999999999999
3667,2,13326,2,5.4,53.672000000000004
3668,2,88887,2,0.0051,0.051399999999999994
3669,2,15623,2,0.89,8.9348
3670,2,31366,1,0.16,0.7882
3671,2,301069,3,1.2,18.2418
3672,2,15689,2,8.699999999999998,87.2926
3673,2,84577,1,2.7,13.5103
3674,2,173230,1,19.0,95.66300000000001
3675,2,308286,10,0.052,2.575
3676,2,191551,1,4.8,24.136300000000002
3678,2,177620,4,6.4,128.7896
3679,2,59166,1,1.3,6.3992
3680,2,306396,4,0.058,1.1536
3681,2,15659,2,1.9,19.052
3682,2,177612,4,1.1,21.9508
3683,2,124596,2,2.0,20.1782
3684,2,167539,2,3.0,30.096
3685,2,805208,6,1.3,39.9
3686,2,191606,1,10.0,51.672
3687,2,811153,2,12.0,118.028
3688,2,300377,32,0.2,31.7088
3689,2,300592,6,1.5,44.1942
3690,2,295936,4,3.2,64.8
3691,2,156727,2,0.5,4.9938
3692,2,300675,9,0.0042,0.1881
3693,2,124502,1,4.0,19.9932
3694,2,163626,2,3.3,33.44
3695,2,124534,1,1.1,5.259
3696,2,191627,4,1.4,28.0
3697,2,112082,24,0.26,30.9
3698,2,252816,2,5.6,55.7148
3699,2,245953,8,0.85,34.1088
3700,2,4058,29,0.92,133.1071
3701,2,301259,10,0.029,1.459
3702,2,15296,2,10.0,100.4648
3703,2,300068,20,0.05,5.038000000000001
3704,2,163634,2,3.3,33.44
3705,2,171875,1,3.4,17.15
3706,2,300676,307,0.016,24.253
3707,2,308501,32,0.51,80.89919999999998
3708,2,234332,185,0.79,726.31
3709,2,15520,16,7.599999999999999,607.52
3710,2,124176,4,1.5,30.432800000000004
3711,2,308034,48,0.35,84.69120000000001
3712,2,257614,6,3.1,91.8138
3713,2,167462,1,8.599999999999998,42.947599999999994
3714,2,156724,1,10.0,51.375
3715,2,124202,1,3.4,17.1278
3716,2,15487,4,1.7,33.593199999999996
3717,2,51506,2,0.04,0.4
3718,2,308475,5,0.0055,0.138
3719,2,826102,1,4.0,20.05
3720,2,9327,2,44.0,441.77600000000007
3721,2,3200,6,0.24,7.1526000000000005
3722,2,3726,9,0.17,7.6977
3723,2,111384,3,0.085,1.2678
3724,2,124261,1,3.9,19.427500000000002
3725,2,167547,2,20.0,195.48760000000001
3726,2,300042,32,1.4,226.43199999999996
3727,2,173233,1,4.5,22.25
3728,2,156832,2,13.0,131.0188
3729,2,167545,1,32.0,157.741
3730,2,15902,2,1.8,18.3764
3731,2,124508,2,0.61,6.074599999999999
3732,2,26224,18,0.035,3.123
3733,2,163632,2,3.3,33.44
3734,2,176953,1,13.0,65.62610000000001
3735,2,124427,2,8.9,89.30439999999999
3736,2,811036,2,12.0,123.44999999999999
3737,2,124425,2,5.7,57.2568
3738,2,245959,1,3.2,16.238
3739,2,306726,6,0.5,15.047999999999998
3740,2,123953,2,2.4,23.9494
3741,2,295933,2,34.0,338.7666
3742,2,167461,1,9.0,44.823800000000006
3743,2,156639,1,34.0,171.799
3744,2,124258,2,1.1,10.7078
3745,2,14324,1,0.73,3.6710999999999996
3746,2,300678,14,0.029,2.0538
3747,2,124591,1,5.9,29.631
3748,2,295213,2,8.099999999999998,81.4
3749,2,191464,4,1.4,27.1884
3750,2,306534,16,0.065,5.184000000000001
3751,2,46093,2,4.2,41.687999999999995
3752,2,307724,10,0.011,0.558
3753,2,295296,4,28.0,552.256
3754,2,15709,1,19.0,94.5438
3755,2,167519,4,23.0,455.158
3756,2,295379,2,4.4,44.35
3757,2,141880,2,11.0,110.424
3758,2,176147,1,0.17,0.8524
3759,2,277981,4,1.1,22.0016
3760,2,302065,46,1.6,377.20919999999995
3761,2,171651,4,1.5,29.92
3762,2,124482,2,4.3,43.2
3763,2,899577,8,0.052,2.06
3764,2,191409,8,1.7,69.276
3765,2,300067,1,0.049,0.24539999999999998
3766,2,295903,1,17.0,82.77
3767,2,15792,4,1.5,29.4848
3768,2,185858,2,26.0,263.40000000000003
3769,2,264549,2,1.8,17.54
3770,2,308474,48,0.006,1.44
3771,2,805211,2,1.3,13.3
3772,2,306672,4,0.072,1.444
3773,2,177247,8,0.67,26.9584
3774,2,15507,7,4.3,150.5231
3775,2,303237,4,1.7,33.478
3776,2,826089,1,0.8199999999999998,4.12
3777,2,167468,2,2.9,28.65
3778,2,811132,2,5.4,54.0
3779,2,282465,2,7.9,78.9076
3780,2,124232,4,2.5,49.52
3781,2,124481,1,15.0,77.4043
3782,2,295461,2,6.4,63.949999999999996
3783,2,287037,1,1.6,8.097800000000001
3784,2,245965,2,5.1,50.5118
3785,2,191408,2,33.0,328.23840000000007
3786,2,124381,4,16.0,323.938
3787,2,124398,2,1.9,19.469599999999996
3788,2,167559,1,4.0,19.7886
3789,2,815468,1,5.0,24.896
3790,2,124306,2,1.6,16.1952
3791,2,141879,2,13.0,128.6776
3792,2,124439,1,7.2,35.80950000000001
3793,2,158518,1,0.083,0.414
3794,2,124514,2,0.9,8.987
3795,2,14334,4,0.79,15.8616
3796,2,277971,2,0.42,4.2336
3797,2,163638,2,11.0,108.35
3798,2,171879,2,3.7,37.0696
3799,2,4029,1,2.2,10.9475
3800,2,15350,7,1.2,43.3832
3801,2,124434,2,5.0,49.9354
3802,2,245968,60,0.6,178.86
3803,2,300032,4,0.66,13.179599999999999
3804,2,811057,2,9.9,98.83000000000001
3805,2,41304,2,2.4,24.0
3806,2,179254,1,1.0,5.2398
3807,2,167260,2,4.3,43.339000000000006
3808,2,192360,2,0.7,7.0
3809,2,84507,2,1.8,17.694200000000002
3810,2,308179,24,1.0,121.93199999999999
3811,2,171884,2,3.9,38.9696
3812,2,153698,1,6.8,34.2
3813,2,171882,1,32.0,159.46939999999998
3814,2,173260,1,1.4,6.9588
3815,2,191444,6,7.5,223.83
3816,2,124436,1,6.0,29.899899999999995
3817,2,302036,4,1.8,36.5448
3818,2,300782,8,0.013999999999999999,0.5584
3819,2,306364,30,0.0009,0.13499999999999998
3820,2,302202,5,0.083,2.0725000000000002
3821,2,826167,1,7.7,38.25
3822,2,899699,88,1.5,659.9912
3823,2,810891,2,2.9,28.7286
3824,2,282468,1,13.0,63.151700000000005
3825,2,815457,4,11.0,223.4
3826,2,124309,2,0.46,4.5914
3827,2,287034,2,1.8,18.34
3828,2,49177,20,0.64,63.664
3829,2,192354,2,1.9,18.828
3830,2,176954,2,0.8,8.0428
3831,2,245962,2,11.0,112.51
3832,2,167498,8,3.8,151.79840000000002
3833,2,124378,2,7.599999999999999,76.043
3834,2,167548,2,8.4,83.62
3835,2,297522,2,13.0,133.07999999999998
3836,2,234397,1,2.8,14.100000000000001
3837,2,124428,2,8.5,85.47100000000002
3838,2,15771,1,4.4,21.761200000000002
